     -4.4512     -4.38657     -4.27937     -4.13079     -3.94247      -3.7166     -3.45633     -3.16568      -2.8497     -2.51537     -2.17187     -1.83079     -1.50803     -1.22705     -1.02339   -0.0643521   -0.0640392     0.984086       1.1201      1.31295      1.54808      1.82106      2.12807      2.46321      2.82051       3.1935      3.57236      3.94319      4.28897      4.59025      4.82624      4.97747
      -4.375     -4.31105     -4.20501     -4.05816     -3.87222     -3.64955     -3.39352     -3.10848     -2.79992     -2.47545     -2.14508     -1.82142     -1.52143     -1.26842     -1.09291   -0.0726879   -0.0726177      1.05286      1.15939      1.32022      1.52757      1.77845      2.06827      2.39003      2.73703      3.10228      3.47541      3.84193      4.18448      4.48339      4.71775      4.86801
    -4.29817     -4.23493     -4.13013     -3.98511     -3.80173     -3.58249     -3.33104     -3.05207     -2.75157     -2.43784     -2.12175     -1.81686     -1.54072     -1.31539      -1.1653   -0.0812328   -0.0812214      1.12466      1.20464      1.33415      1.51285      1.74035      2.01181      2.31928      2.65532      3.01238      3.37946      3.74146      4.08061      4.37705       4.6097      4.75893
     -4.2207     -4.15822     -4.05473     -3.91169     -3.73104      -3.5155     -3.26898     -2.99658     -2.70487     -2.40282     -2.10219     -1.81732     -1.56579     -1.36737     -1.24004    -0.089845   -0.0898429      1.19904       1.2552      1.35459      1.50419      1.70714      1.95904      2.25122      2.57557      2.92394      3.28461      3.64184      3.97742      4.27127      4.50212      4.65026
    -4.14262     -4.08094     -3.97886     -3.83791     -3.66021     -3.44865     -3.20746      -2.9422     -2.66001     -2.37066     -2.08668     -1.82296     -1.59644     -1.42378     -1.31672   -0.0984316   -0.0984307       1.2756      1.31045      1.38131      1.50179      1.67918      1.91029      2.18613      2.49801      2.83712      3.19098      3.54314      3.87496      4.16607      4.39503      4.54202
    -4.06394     -4.00311     -3.90253     -3.76384     -3.58929     -3.38202     -3.14661     -2.88909     -2.61725     -2.34162     -2.07547     -1.83385     -1.63242     -1.48409       -1.395    -0.106919    -0.106919      1.35398      1.36973      1.41399       1.5058      1.65684      1.86593      2.12432      2.42286      2.75208      3.09867      3.44544      3.77327      4.06149      4.28847      4.43424
    -3.98467     -3.92475     -3.82577      -3.6895     -3.51835     -3.31571     -3.08655     -2.83743     -2.57682     -2.31599     -2.06879     -1.85002     -1.67338     -1.54779     -1.47462    -0.115241     -0.11524      1.43213      1.43319      1.45283      1.51653      1.64054      1.82639      2.06611      2.35037        2.669      3.00781      3.34882       3.6724      3.95758      4.18245      4.32694
    -3.90482     -3.84588     -3.74862     -3.61494     -3.44745     -3.24983     -3.02745     -2.78744     -2.53898     -2.29405     -2.06683     -1.87139     -1.71896     -1.61442     -1.55535    -0.123334    -0.123332      1.49257      1.49515      1.51735       1.5358      1.63099      1.79214       2.0119      2.28083      2.58809      2.91853      3.25337      3.57242      3.85437      4.07701      4.22015
    -3.82442     -3.76652     -3.67111     -3.54021     -3.37667     -3.18448     -2.96945     -2.73932     -2.50399     -2.27605     -2.06971     -1.89785     -1.76876      -1.6836     -1.63702    -0.131138    -0.131136      1.53865      1.54318      1.57813      1.59719       1.6314      1.76393      1.96212      2.21454      2.50955      2.83098      3.15917      3.47338      3.75189      3.97219      4.11389
    -3.74347      -3.6867     -3.59326     -3.46537      -3.3061     -3.11978     -2.91273     -2.69332     -2.47213     -2.26223     -2.07753     -1.92919     -1.82239     -1.75496     -1.71949    -0.138597    -0.138596      1.57419      1.58223      1.63477      1.64313      1.68773       1.7438      1.91746      2.15191      2.43365      2.74533      3.06634      3.37535      3.65019      3.86799      4.00818
    -3.66199     -3.60643     -3.51514     -3.39049     -3.23583     -3.05588     -2.85749     -2.64967     -2.44366      -2.2528      -2.0903     -1.96517     -1.87945      -1.8282     -1.80261     -0.14566     -0.14566      1.60549      1.61136       1.6688      1.69814      1.74652      1.77149       1.8794      2.09344      2.36067      2.66175      2.97499      3.27839      3.54931      3.76446      3.90305
    -3.58001     -3.52576     -3.43677     -3.31562     -3.16595     -2.99292     -2.80392     -2.60863     -2.41885     -2.24794     -2.10798     -2.00552     -1.93958     -1.90304     -1.88629    -0.152279    -0.152278      1.63005      1.63645      1.70952      1.71844      1.80532      1.83787      1.86919      2.04007      2.29101      2.58046      2.88524      3.18259       3.4493      3.66162      3.79851
    -3.49754      -3.4447      -3.3582     -3.24084     -3.09659     -2.93106     -2.75225     -2.57047     -2.39796      -2.2478      -2.1305     -2.04993      -2.0024      -1.9792     -1.97039     -0.15841    -0.158408      1.64905      1.65923      1.72444      1.76138      1.83474      1.87779       1.9499      1.99466      2.22525      2.50173      2.79726      3.08803      3.35021      3.55951       3.6946
    -3.41462     -3.36331     -3.27951     -3.16625     -3.02787     -2.87048     -2.70271     -2.53548     -2.38125     -2.25247     -2.15773     -2.09813     -2.06764     -2.05638     -2.05474    -0.164011    -0.164009      1.66978      1.67058      1.75705      1.76885      1.87191      1.92425      1.98568      2.03762      2.16477      2.42592      2.71121      2.99482       3.2521      3.45816      3.59131
    -3.33126     -3.28161     -3.20074     -3.09193     -2.95993      -2.8114     -2.65558     -2.50394     -2.36898      -2.2621     -2.18969     -2.15033     -2.14029     -2.13372     -2.13364    -0.169045    -0.169044      1.67915      1.68877      1.76611      1.79491      1.90764      1.93141      2.05334      2.10045      2.13747      2.35369      2.62734      2.90308      3.15504       3.3576      3.48869
    -3.24751     -3.19966     -3.12196       -3.018     -2.89294     -2.75403     -2.61116     -2.47621     -2.36148     -2.27711     -2.22961      -2.2222     -2.21579     -2.20121     -2.20087    -0.173479    -0.173479      1.68957      1.69924      1.77711       1.8158      1.90835      1.98402      2.07118      2.13286       2.2223      2.28693      2.54601      2.81295      3.05909      3.25786      3.38674
    -3.16339      -3.1175     -3.04326     -2.94457     -2.82708     -2.69866     -2.56981     -2.45278     -2.35968     -2.31046      -2.3042     -2.28778      -2.2784     -2.25795     -2.25703    -0.177284    -0.177283      1.70167      1.70191      1.80287      1.80915      1.94624      1.98088      2.10214      2.19166      2.24873      2.31345      2.46807      2.72466      2.96436        3.159      3.28548
    -3.07895     -3.03519     -2.96472      -2.8718     -2.76259     -2.64564     -2.53213     -2.43511     -2.39691     -2.37634      -2.3678     -2.34114      -2.3286     -2.30497     -2.30184    -0.180433    -0.180433      1.70298      1.71315      1.79995      1.83201      1.95413      1.99695      2.15528      2.16966      2.31562      2.38486      2.41549       2.6386      2.87097      3.06107      3.18494
    -2.99422     -2.95279     -2.88646     -2.79988     -2.69981     -2.59564     -2.50079     -2.48065     -2.46087     -2.42437     -2.42105     -2.38007     -2.36908     -2.34089     -2.33682    -0.182906    -0.182905      1.70661      1.71792      1.80328      1.84564       1.9493      2.03215      2.12813      2.23587      2.32978      2.40053      2.50272      2.55604      2.77913      2.96412      3.08513
    -2.90925     -2.87039     -2.80864     -2.72913     -2.63955     -2.56759     -2.55523     -2.53486     -2.50507     -2.46342     -2.45468     -2.40408     -2.40193     -2.36478     -2.36306    -0.184685    -0.184683      1.71292       1.7158      1.82072      1.83444      1.97845      2.01352      2.16299      2.23049      2.34768      2.45723      2.50756      2.59669      2.68962      2.86827      2.98609
     -2.8241     -2.78812     -2.73161     -2.66109     -2.65341     -2.62244     -2.59102     -2.56644     -2.52981     -2.49199     -2.46933     -2.42545     -2.41553     -2.38034     -2.37793    -0.185757    -0.185755      1.71215      1.71999      1.81812      1.84366      1.97914       2.0209      2.17755      2.22373      2.39285      2.42241      2.58705      2.60055      2.69429      2.77384      2.88786
    -2.73984     -2.73787     -2.70993     -2.70223      -2.6629     -2.64654     -2.60332     -2.57695     -2.53746     -2.50238     -2.47299     -2.43455     -2.41852     -2.38664      -2.3821    -0.186116    -0.186113      1.71061      1.72341      1.81097      1.85615      1.96226       2.0471      2.14728       2.2669      2.34637      2.48433       2.5362      2.66682      2.69209      2.78711      2.79372
